RefEx_Sample_ID	BioSample_ID	Project_Sample_ID
RES00002675	SAMN02787766	GTEX-11EM3-0626-SM-5H12Z
RES00002676	SAMN02793777	GTEX-11EM3-0726-SM-5GZZM
RES00002677	SAMN02791701	GTEX-11EM3-0826-SM-5N9CC
RES00002678	SAMN02788517	GTEX-11EM3-0926-SM-5A5KK
RES00002679	SAMN02788382	GTEX-11EM3-1026-SM-5A5KL
RES00002680	SAMN02788866	GTEX-11EM3-1126-SM-5A5KM
RES00002681	SAMN02792353	GTEX-11EM3-1226-SM-5N9DD
RES00002682	SAMN02793541	GTEX-11EM3-1326-SM-5N9C6
RES00002683	SAMN02789519	GTEX-11EM3-1526-SM-5A5KN
RES00002684	SAMN02790883	GTEX-11EM3-1626-SM-5N9CO
RES00002685	SAMN02793336	GTEX-11EM3-1726-SM-5N9D1
RES00002686	SAMN02792163	GTEX-11EM3-1826-SM-5A5KO
RES00002687	SAMN02789048	GTEX-11EM3-1926-SM-5987U
RES00002688	SAMN02789247	GTEX-11EM3-2126-SM-5H11M
RES00002689	SAMN02791664	GTEX-11EM3-2226-SM-5H11Y
RES00002690	SAMN02791237	GTEX-11EM3-2326-SM-5H12B
RES00002691	SAMN02791627	GTEX-11EM3-2426-SM-59861
RES00002590	SAMN02788520	GTEX-11EMC-0002-SM-5Q5DO
RES00002522	SAMN02787913	GTEX-11EMC-0006-SM-5O9DN
RES00002591	SAMN02792743	GTEX-11EMC-0008-SM-5Q5DR
RES00002523	SAMN11826724	GTEX-11EMC-0011-R10a-SM-DNZZJ
RES00002692	SAMN11823918	GTEX-11EMC-0011-R11b-SM-DNZZK
RES00002693	SAMN11830441	GTEX-11EMC-0011-R2b-SM-DO114
RES00002694	SAMN11826259	GTEX-11EMC-0011-R8b-SM-DO91Z
RES00002695	SAMN11824343	GTEX-11EMC-0011-R9b-SM-DO921
RES00002592	SAMN02791259	GTEX-11EMC-0126-SM-5EGKV
RES00002593	SAMN02790208	GTEX-11EMC-0226-SM-5EGLP
RES00002594	SAMN02792813	GTEX-11EMC-0526-SM-5EGJN
RES00002597	SAMN02787224	GTEX-11EMC-0726-SM-5EGJO
RES00002528	SAMN02793653	GTEX-11EMC-0826-SM-59862
RES00002598	SAMN02792466	GTEX-11EMC-0926-SM-59863
RES00002600	SAMN02787797	GTEX-11EMC-1426-SM-5N9E4
RES00002530	SAMN02792804	GTEX-11EMC-1726-SM-5H11P
RES00002531	SAMN02788935	GTEX-11EMC-1826-SM-5A5JT
RES00002532	SAMN02793005	GTEX-11EMC-1926-SM-5A5JU
RES00002533	SAMN02792771	GTEX-11EMC-2026-SM-5A5JV
RES00002603	SAMN02788356	GTEX-11EMC-2226-SM-5A5JW
RES00002535	SAMN02793613	GTEX-11EMC-2526-SM-5PNVU
RES00002525	SAMN02793361	GTEX-11EMC-2626-SM-59864
RES00002524	SAMN02788429	GTEX-11EMC-2826-SM-5PNY6
RES00002606	SAMN02793532	GTEX-11EMC-2926-SM-5EQ4F
RES00002526	SAMN02790793	GTEX-11EMC-3026-SM-5EQ4R
RES00002607	SAMN02789352	GTEX-11EMC-3126-SM-5EGJP
RES00002536	SAMN02793392	GTEX-11EMC-3226-SM-5EGKW
RES00002608	SAMN02787674	GTEX-11EMC-3326-SM-5P9JH
RES00002558	SAMN02790224	GTEX-11EQ8-0006-SM-5P9HJ
RES00002577	SAMN02792973	GTEX-11EQ8-0008-SM-5Q5DJ
RES00002561	SAMN02789441	GTEX-11EQ8-0226-SM-5EQ5G
RES00002563	SAMN02790826	GTEX-11EQ8-0426-SM-5N9DP
RES00002562	SAMN02790261	GTEX-11EQ8-0526-SM-5N9BC
RES00002567	SAMN02791861	GTEX-11EQ8-0826-SM-5N9FG
RES00002572	SAMN02790283	GTEX-11EQ8-0926-SM-5H12V
RES00002565	SAMN02788200	GTEX-11EQ8-1326-SM-5EGJQ
RES00002570	SAMN02792492	GTEX-11EQ8-1426-SM-5EGJR
RES00002588	SAMN02788854	GTEX-11EQ8-2626-SM-5N9BO
RES00002696	SAMN02788038	GTEX-11EQ9-0002-SM-5QGQ1
RES00002697	SAMN02788335	GTEX-11EQ9-0006-SM-5LUB6
RES00002698	SAMN02789910	GTEX-11EQ9-0008-SM-5Q5DK
RES00002699	SAMN02790219	GTEX-11EQ9-0126-SM-5986I
RES00002700	SAMN02788463	GTEX-11EQ9-0226-SM-5A5JX
RES00002701	SAMN02787314	GTEX-11EQ9-0426-SM-5A5JY
RES00002702	SAMN02792184	GTEX-11EQ9-0526-SM-5A5JZ
RES00002703	SAMN02788642	GTEX-11EQ9-0626-SM-5A5K1
RES00002704	SAMN02791381	GTEX-11EQ9-0726-SM-5A5K2
RES00002705	SAMN02793083	GTEX-11EQ9-0826-SM-5986Y
RES00002706	SAMN02789895	GTEX-11EQ9-0926-SM-5HL6I
RES00002707	SAMN02792843	GTEX-11EQ9-1026-SM-5H134
RES00002708	SAMN02792241	GTEX-11EQ9-1126-SM-5987I
RES00002709	SAMN02790863	GTEX-11EQ9-1226-SM-5987E
RES00002710	SAMN02792636	GTEX-11EQ9-1326-SM-5985X
RES00002711	SAMN02788692	GTEX-11EQ9-1426-SM-5987G
RES00002712	SAMN02788738	GTEX-11EQ9-1526-SM-5PNY7
RES00002713	SAMN02792966	GTEX-11EQ9-1626-SM-5PNY8
RES00002714	SAMN02790233	GTEX-11EQ9-1726-SM-5HL6U
RES00002715	SAMN02789613	GTEX-11EQ9-1826-SM-5Q5AJ
RES00002716	SAMN02789525	GTEX-11EQ9-1926-SM-5PNVV
RES00002717	SAMN02787690	GTEX-11EQ9-2026-SM-5P9JI
RES00002718	SAMN02789898	GTEX-11EQ9-2126-SM-5PNVW
RES00002719	SAMN02788069	GTEX-11EQ9-2226-SM-5987H
RES00002720	SAMN02792631	GTEX-11EQ9-2326-SM-5HL5H
RES00002721	SAMN02792681	GTEX-11EQ9-2426-SM-5HL5T
RES00002722	SAMN02789907	GTEX-11EQ9-2526-SM-5HL66
RES00002558	SAMN02789403	GTEX-11GS4-0006-SM-5SI9M
RES00002577	SAMN02788484	GTEX-11GS4-0008-SM-5QGRA
RES00002667	SAMN11827224	GTEX-11GS4-0011-R1a-SM-DO129
RES00002723	SAMN11827768	GTEX-11GS4-0011-R2a-SM-DO942
RES00002572	SAMN02788088	GTEX-11GS4-0226-SM-5HL77
RES00002580	SAMN02788148	GTEX-11GS4-0326-SM-5N9F7
RES00002565	SAMN02793327	GTEX-11GS4-0426-SM-5N9CD
RES00002566	SAMN02790669	GTEX-11GS4-0526-SM-5A5KQ
RES00002664	SAMN02792629	GTEX-11GS4-0626-SM-5A5LC
RES00002567	SAMN02790269	GTEX-11GS4-0826-SM-5986J
RES00002586	SAMN02791008	GTEX-11GS4-1026-SM-5N9DE
RES00002583	SAMN02792358	GTEX-11GS4-1426-SM-5N9D2
RES00002588	SAMN02790428	GTEX-11GS4-1826-SM-5HL4T
RES00002570	SAMN02789078	GTEX-11GS4-2026-SM-5N9CP
RES00002589	SAMN02788799	GTEX-11GS4-2126-SM-5A5KR
RES00002724	SAMN02790660	GTEX-11GS4-2326-SM-5A5KS
RES00002562	SAMN02792788	GTEX-11GS4-2526-SM-5A5KT
RES00002561	SAMN02790640	GTEX-11GS4-2626-SM-5A5LD
RES00002560	SAMN02788724	GTEX-11GS4-2726-SM-5A5LE
RES00002564	SAMN02790947	GTEX-11GS4-2826-SM-5HL56
RES00002563	SAMN02789329	GTEX-11GS4-2926-SM-5A5LF
RES00002574	SAMN02791536	GTEX-11GS4-3026-SM-5A5LG
RES00002575	SAMN02791851	GTEX-11GS4-3126-SM-5A5LH
RES00002558	SAMN02791758	GTEX-11GSO-0005-SM-5O9CA
RES00002667	SAMN02790827	GTEX-11GSO-0011-R1b-SM-57WD3
RES00002723	SAMN02789580	GTEX-11GSO-0011-R2a-SM-57WDF
RES00002725	SAMN02793568	GTEX-11GSO-0011-R3b-SM-57WB2
RES00002586	SAMN02790964	GTEX-11GSO-0226-SM-5A5LV
RES00002567	SAMN02791926	GTEX-11GSO-0626-SM-5A5LW
RES00002589	SAMN02787619	GTEX-11GSO-1926-SM-5A5K3
RES00002561	SAMN02791776	GTEX-11GSO-2326-SM-5A5LX
RES00002560	SAMN02793487	GTEX-11GSO-2426-SM-5A5LY
RES00002562	SAMN02793489	GTEX-11GSO-2526-SM-5PNVX
RES00002564	SAMN02792589	GTEX-11GSO-2626-SM-5Q5AK
RES00002574	SAMN02790592	GTEX-11GSO-2826-SM-5HL6Q
RES00002575	SAMN02789370	GTEX-11GSO-2926-SM-5HL73
RES00002576	SAMN02789891	GTEX-11GSO-3026-SM-5Q5AL
RES00002522	SAMN02791307	GTEX-11GSP-0006-SM-5N9EL
RES00002591	SAMN02792263	GTEX-11GSP-0008-SM-5Q5DM
RES00002523	SAMN02791702	GTEX-11GSP-0011-R10a-SM-5NQ7J
RES00002692	SAMN02793345	GTEX-11GSP-0011-R11b-SM-5NQ7V
RES00002726	SAMN11828442	GTEX-11GSP-0011-R1a-SM-9QEJ3
RES00002693	SAMN11824907	GTEX-11GSP-0011-R2b-SM-9QEGE
RES00002727	SAMN11829262	GTEX-11GSP-0011-R3a-SM-9QEGF
RES00002728	SAMN02787839	GTEX-11GSP-0011-R5a-SM-57WBE
RES00002729	SAMN02790495	GTEX-11GSP-0011-R6b-SM-57WBQ
RES00002730	SAMN02787429	GTEX-11GSP-0011-R7b-SM-57WC3
RES00002694	SAMN02788585	GTEX-11GSP-0011-R8b-SM-5NQ79
RES00002695	SAMN02787442	GTEX-11GSP-0011-R9b-SM-5NQ77
RES00002593	SAMN02787818	GTEX-11GSP-0126-SM-5A5KU
RES00002530	SAMN02789150	GTEX-11GSP-0226-SM-5A5KV
RES00002594	SAMN02789810	GTEX-11GSP-0326-SM-5A5KW
RES00002596	SAMN02792448	GTEX-11GSP-0426-SM-5A5KX
RES00002731	SAMN02791890	GTEX-11GSP-0626-SM-5986T
RES00002592	SAMN02791032	GTEX-11GSP-0726-SM-5986L
RES00002533	SAMN11827974	GTEX-11GSP-0926-SM-9WYSG
RES00002529	SAMN11828742	GTEX-11GSP-1026-SM-9WYSH
RES00002598	SAMN02792199	GTEX-11GSP-1126-SM-5A5LM
RES00002528	SAMN02788658	GTEX-11GSP-1226-SM-5985M
RES00002597	SAMN02788293	GTEX-11GSP-1326-SM-5A5KY
RES00002601	SAMN02791428	GTEX-11GSP-1626-SM-5986N
RES00002602	SAMN02790434	GTEX-11GSP-1726-SM-5A5LI
RES00002603	SAMN02787282	GTEX-11GSP-1826-SM-5N9DQ
RES00002605	SAMN02787246	GTEX-11GSP-2126-SM-5HL5E
RES00002532	SAMN02788562	GTEX-11GSP-2226-SM-5HL5Q
RES00002534	SAMN02787593	GTEX-11GSP-2326-SM-5HL63
RES00002531	SAMN02791712	GTEX-11GSP-2426-SM-5N9BD
RES00002606	SAMN02788205	GTEX-11GSP-2526-SM-5N9BP
RES00002525	SAMN02790061	GTEX-11GSP-2726-SM-5A5LJ
RES00002657	SAMN02790214	GTEX-11GSP-2826-SM-5A5LK
RES00002526	SAMN02793826	GTEX-11GSP-2926-SM-5N9C2
RES00002607	SAMN02791609	GTEX-11GSP-3026-SM-5N9CE
RES00002608	SAMN02791958	GTEX-11GSP-3126-SM-5A5LL
RES00002536	SAMN02788474	GTEX-11GSP-3226-SM-5986O
RES00002620	SAMN02792453	GTEX-11H98-0008-SM-5QGR8
RES00002629	SAMN02791386	GTEX-11H98-0011-R10b-SM-5NQ98
RES00002630	SAMN02790392	GTEX-11H98-0011-R11b-SM-5NQ6U
RES00002631	SAMN02787865	GTEX-11H98-0011-R5b-SM-57WCF
RES00002634	SAMN02791392	GTEX-11H98-0011-R8a-SM-5NQ8V
RES00002555	SAMN02789354	GTEX-11H98-0126-SM-5EGHG
RES00002554	SAMN02789252	GTEX-11H98-0226-SM-5NQ89
RES00002556	SAMN02791842	GTEX-11H98-0326-SM-5HL4S
RES00002557	SAMN02789564	GTEX-11H98-0426-SM-5HL55
RES00002732	SAMN02792977	GTEX-11I78-0001-SM-5Q5BE
RES00002609	SAMN02788493	GTEX-11I78-0005-SM-5N9GB
RES00002610	SAMN02792360	GTEX-11I78-0008-SM-5Q5DI
RES00002733	SAMN02788814	GTEX-11I78-0126-SM-5HL6F
RES00002612	SAMN02789011	GTEX-11I78-0226-SM-5HL6R
RES00002611	SAMN02791120	GTEX-11I78-0526-SM-5986A
RES00002734	SAMN02792243	GTEX-11I78-0626-SM-5A5LZ
RES00002735	SAMN02792958	GTEX-11I78-0726-SM-5A5M1
RES00002736	SAMN02787967	GTEX-11I78-0826-SM-5A5K4
RES00002737	SAMN02789808	GTEX-11I78-1026-SM-5HL74
RES00002738	SAMN02789196	GTEX-11I78-1126-SM-5A5K5
RES00002739	SAMN02793626	GTEX-11I78-1226-SM-5A5K6
RES00002740	SAMN02789750	GTEX-11I78-1326-SM-5PNY9
RES00002613	SAMN02787569	GTEX-11I78-1426-SM-5PNVY
RES00002741	SAMN02789140	GTEX-11I78-1526-SM-5A5K7
RES00002742	SAMN02789479	GTEX-11I78-1726-SM-5A5M3
RES00002743	SAMN02790223	GTEX-11I78-1826-SM-5A5M4
RES00002744	SAMN02793722	GTEX-11I78-1926-SM-59878
RES00002615	SAMN02789551	GTEX-11I78-2026-SM-5987C
RES00002616	SAMN02790966	GTEX-11I78-2126-SM-5A5K8
RES00002745	SAMN02787761	GTEX-11I78-2226-SM-5PNYA
RES00002746	SAMN02793110	GTEX-11I78-2326-SM-5Q5AH
RES00002618	SAMN02787739	GTEX-11I78-2426-SM-5A5K9
RES00002747	SAMN02787727	GTEX-11I78-2626-SM-5Q5AI
RES00002697	SAMN02791605	GTEX-11LCK-0005-SM-5O98U
RES00002698	SAMN02789477	GTEX-11LCK-0008-SM-5Q5BB
RES00002701	SAMN02793795	GTEX-11LCK-0126-SM-5A5M5
RES00002707	SAMN02790007	GTEX-11LCK-0226-SM-5A5M6
RES00002708	SAMN02791901	GTEX-11LCK-0326-SM-5A5M7
RES00002700	SAMN02793623	GTEX-11LCK-0426-SM-5A5M8
RES00002703	SAMN02791777	GTEX-11LCK-0526-SM-5A5M9
RES00002762	SAMN02793091	GTEX-11LCK-0726-SM-5PNYC
RES00002763	SAMN02792167	GTEX-11LCK-0826-SM-5PNYD
RES00002764	SAMN02790707	GTEX-11LCK-0926-SM-5A5KA
RES00002721	SAMN02792071	GTEX-11LCK-1026-SM-5A5KB
RES00002722	SAMN02787744	GTEX-11LCK-1126-SM-5A5KC
RES00002718	SAMN02787606	GTEX-11LCK-1226-SM-5Q5AM
RES00002720	SAMN02792550	GTEX-11LCK-1326-SM-5Q5AN
RES00002719	SAMN02788947	GTEX-11LCK-1426-SM-5HL5R
RES00002706	SAMN02790270	GTEX-11LCK-1526-SM-5HL64
RES00002705	SAMN02793739	GTEX-11LCK-1626-SM-5PNYB
RES00002704	SAMN02787383	GTEX-11LCK-1726-SM-5S2OQ
RES00002710	SAMN02787256	GTEX-11LCK-1926-SM-5A5KE
RES00002711	SAMN02791780	GTEX-11LCK-2026-SM-5A5MA
RES00002713	SAMN02787651	GTEX-11LCK-2226-SM-5HL4Q
RES00002716	SAMN02792175	GTEX-11LCK-2326-SM-5HL53
RES00002715	SAMN02788360	GTEX-11LCK-2426-SM-5HL5F
RES00002766	SAMN02791455	GTEX-11NSD-0008-SM-5Q5BC
RES00002767	SAMN02788561	GTEX-11NSD-0126-SM-5987F
RES00002768	SAMN02793260	GTEX-11NSD-0226-SM-5A5LR
RES00002769	SAMN02789640	GTEX-11NSD-0326-SM-5A5LS
RES00002770	SAMN02793776	GTEX-11NSD-0426-SM-5N9CR
RES00002771	SAMN02792132	GTEX-11NSD-0526-SM-5A5LT
RES00002772	SAMN02789615	GTEX-11NSD-0626-SM-5A5LU
RES00002773	SAMN02792535	GTEX-11NSD-0826-SM-5986S
RES00002774	SAMN02792055	GTEX-11NSD-0926-SM-5N9DR
RES00002775	SAMN02792110	GTEX-11NSD-1026-SM-5N9BE
RES00002776	SAMN02788681	GTEX-11NSD-1126-SM-5N9BQ
RES00002777	SAMN02789705	GTEX-11NSD-1226-SM-5986Q
RES00002778	SAMN02790341	GTEX-11NSD-1426-SM-5HL67
RES00002779	SAMN02788672	GTEX-11NSD-1626-SM-5986U
RES00002780	SAMN02793401	GTEX-11NSD-1726-SM-5N9C3
RES00002781	SAMN02793311	GTEX-11NSD-1826-SM-5N9CF
RES00002782	SAMN02790790	GTEX-11NSD-2026-SM-5HL5U
RES00002783	SAMN02790606	GTEX-11NSD-2226-SM-5986V
RES00002537	SAMN02793562	GTEX-11NUK-0005-SM-5MR5F
RES00002620	SAMN02787298	GTEX-11NUK-0008-SM-5Q5B9
RES00002784	SAMN11828740	GTEX-11NUK-0011-R4a-SM-DO12B
RES00002631	SAMN11828556	GTEX-11NUK-0011-R5a-SM-DO93N
RES00002632	SAMN11825304	GTEX-11NUK-0011-R6a-SM-DO93O
RES00002633	SAMN11826310	GTEX-11NUK-0011-R7a-SM-DO93P
RES00002555	SAMN02793281	GTEX-11NUK-0126-SM-5A5L3
RES00002556	SAMN02793117	GTEX-11NUK-0226-SM-5A5L4
RES00002554	SAMN02787498	GTEX-11NUK-0326-SM-5HL5K
RES00002557	SAMN02792840	GTEX-11NUK-0426-SM-5HL5V
RES00002624	SAMN02787830	GTEX-11NUK-0526-SM-5A5L5
RES00002621	SAMN02790571	GTEX-11NUK-0726-SM-5A5ME
RES00002540	SAMN02789130	GTEX-11NUK-0826-SM-5HL4U
RES00002623	SAMN02790659	GTEX-11NUK-0926-SM-5HL57
RES00002539	SAMN02793195	GTEX-11NUK-1026-SM-5HL5J
RES00002636	SAMN02787560	GTEX-11NUK-1226-SM-5P9GM
RES00002544	SAMN02792471	GTEX-11NUK-1326-SM-5P9GN
RES00002543	SAMN02792537	GTEX-11NUK-1426-SM-5HL68
RES00002545	SAMN02787367	GTEX-11NUK-1726-SM-5A5L2
RES00002547	SAMN02789909	GTEX-11NUK-2026-SM-5PNVZ
RES00002546	SAMN02791382	GTEX-11NUK-2426-SM-5BC4U
RES00002553	SAMN02787517	GTEX-11NUK-2626-SM-5A5MB
RES00002548	SAMN02789589	GTEX-11NUK-2726-SM-5A5MC
RES00002626	SAMN02788285	GTEX-11NUK-2926-SM-5A5MD
RES00002638	SAMN02791538	GTEX-11NUK-3026-SM-5986K
RES00002625	SAMN02791005	GTEX-11NUK-3126-SM-5986M
RES00002558	SAMN02791258	GTEX-11NV4-0005-SM-5N9EX
RES00002577	SAMN02788820	GTEX-11NV4-0008-SM-5Q5BA
RES00002659	SAMN02793698	GTEX-11NV4-0011-R5a-SM-5NQ88
RES00002660	SAMN02791579	GTEX-11NV4-0011-R6a-SM-57WD5
RES00002661	SAMN02791893	GTEX-11NV4-0011-R7a-SM-57WDH
RES00002562	SAMN02792957	GTEX-11NV4-0326-SM-5HL58
RES00002563	SAMN02790404	GTEX-11NV4-0526-SM-5N9BF
RES00002567	SAMN02787699	GTEX-11NV4-0626-SM-5N9BR
RES00002565	SAMN02788185	GTEX-11NV4-0826-SM-5BC4S
RES00002568	SAMN02788564	GTEX-11NV4-1126-SM-5HL6J
RES00002663	SAMN02793821	GTEX-11NV4-1326-SM-5HL6V
RES00002586	SAMN02791783	GTEX-11NV4-1426-SM-5BC4W
RES00002570	SAMN02791425	GTEX-11NV4-1726-SM-5N9FC
RES00002573	SAMN02787459	GTEX-11NV4-1926-SM-5N9D4
RES00002589	SAMN02787957	GTEX-11NV4-2026-SM-5N9DG
RES00002575	SAMN02789230	GTEX-11NV4-2126-SM-5N9DS
RES00002576	SAMN02790397	GTEX-11NV4-2226-SM-5BC4T
RES00002574	SAMN02789289	GTEX-11NV4-2326-SM-5BC4X
RES00002639	SAMN02791492	GTEX-11O72-0006-SM-5O9DB
RES00002640	SAMN02790241	GTEX-11O72-0008-SM-5Q5DN
RES00002644	SAMN11823808	GTEX-11O72-0011-R5a-SM-DO922
RES00002645	SAMN11825365	GTEX-11O72-0011-R6a-SM-DNZZQ
RES00002647	SAMN02792540	GTEX-11O72-0126-SM-59887
RES00002648	SAMN02792356	GTEX-11O72-0226-SM-59869
RES00002652	SAMN02791166	GTEX-11O72-0326-SM-5986D
RES00002650	SAMN02790612	GTEX-11O72-0426-SM-5BC5B
RES00002649	SAMN02790462	GTEX-11O72-0526-SM-5Q5AO
RES00002653	SAMN02788435	GTEX-11O72-0626-SM-5PNYE
RES00002785	SAMN02791368	GTEX-11O72-0726-SM-5P9GO
RES00002786	SAMN02793335	GTEX-11O72-1026-SM-5986B
RES00002787	SAMN02787530	GTEX-11O72-1126-SM-5N9E2
RES00002788	SAMN02789668	GTEX-11O72-1326-SM-5BC5A
RES00002790	SAMN02787398	GTEX-11O72-1926-SM-5PNW1
RES00002791	SAMN02788163	GTEX-11O72-2026-SM-5N9G8
RES00002651	SAMN02791171	GTEX-11O72-2126-SM-5N9FO
RES00002792	SAMN02788478	GTEX-11O72-2226-SM-5PNW2
RES00002793	SAMN02792792	GTEX-11O72-2326-SM-5BC7H
RES00002794	SAMN02792783	GTEX-11O72-2726-SM-5HL6K
RES00002654	SAMN02790813	GTEX-11O72-2826-SM-5HL6W
RES00002655	SAMN02793636	GTEX-11O72-2926-SM-5BC4V
RES00002656	SAMN02792857	GTEX-11O72-3026-SM-5986R
RES00002795	SAMN02793403	GTEX-11OC5-0004-SM-5S2O6
RES00002558	SAMN02793155	GTEX-11OC5-0006-SM-5N9FA
RES00002577	SAMN02790465	GTEX-11OC5-0008-SM-5S2OH
RES00002560	SAMN02790504	GTEX-11OC5-0126-SM-5HL6A
RES00002562	SAMN02791018	GTEX-11OC5-0326-SM-5PNW5
RES00002563	SAMN02788621	GTEX-11OC5-0426-SM-5Q5AR
RES00002564	SAMN02793824	GTEX-11OC5-0526-SM-5N9EE
RES00002576	SAMN02793790	GTEX-11OC5-0626-SM-5HL6M
RES00002575	SAMN02790798	GTEX-11OC5-0726-SM-5P9JK
RES00002558	SAMN02793051	GTEX-11OF3-0006-SM-5O9CM
RES00002577	SAMN02788043	GTEX-11OF3-0008-SM-5S2NH
RES00002658	SAMN02788326	GTEX-11OF3-0011-R11a-SM-57WCR
RES00002659	SAMN02789861	GTEX-11OF3-0011-R5a-SM-57WB4
RES00002660	SAMN02788274	GTEX-11OF3-0011-R6b-SM-57WBG
RES00002661	SAMN02791824	GTEX-11OF3-0011-R7a-SM-57WCG
RES00002662	SAMN02789000	GTEX-11OF3-0011-R8b-SM-57WCS
RES00002572	SAMN02787973	GTEX-11OF3-0126-SM-5PNYF
RES00002567	SAMN02791643	GTEX-11OF3-0626-SM-5BC4Y
RES00002663	SAMN02787664	GTEX-11OF3-0726-SM-5BC4Z
RES00002586	SAMN02787926	GTEX-11OF3-0826-SM-5BC51
RES00002568	SAMN02790116	GTEX-11OF3-1126-SM-5986C
RES00002724	SAMN02789522	GTEX-11OF3-1326-SM-5N9FJ
RES00002571	SAMN02790558	GTEX-11OF3-1726-SM-5GU5Q
RES00002570	SAMN02790388	GTEX-11OF3-1826-SM-5987N
RES00002589	SAMN02788130	GTEX-11OF3-1926-SM-59889
RES00002583	SAMN02791261	GTEX-11OF3-2226-SM-5986F
RES00002581	SAMN02792509	GTEX-11OF3-2326-SM-5GU73
RES00002561	SAMN02791315	GTEX-11OF3-2426-SM-5Q5AS
RES00002562	SAMN02787644	GTEX-11OF3-2526-SM-5P9JL
RES00002560	SAMN02788049	GTEX-11OF3-2626-SM-5GU7F
RES00002575	SAMN02791828	GTEX-11OF3-2926-SM-5HL78
RES00002574	SAMN02789814	GTEX-11OF3-3026-SM-5GU52
RES00002558	SAMN02788119	GTEX-11ONC-0005-SM-5O9CY
RES00002577	SAMN02793035	GTEX-11ONC-0008-SM-5S2MG
RES00002667	SAMN02788378	GTEX-11ONC-0011-R1a-SM-57WD4
RES00002796	SAMN11827129	GTEX-11ONC-0011-R4b-SM-DO93H
RES00002659	SAMN11828188	GTEX-11ONC-0011-R5b-SM-DO93I
RES00002660	SAMN11827135	GTEX-11ONC-0011-R6a-SM-DO12A
RES00002661	SAMN11828659	GTEX-11ONC-0011-R7b-SM-DO93J
RES00002662	SAMN02787268	GTEX-11ONC-0011-R8b-SM-5NQ87
RES00002797	SAMN02793523	GTEX-11ONC-0011-R9b-SM-5NQ8J
RES00002566	SAMN02791791	GTEX-11ONC-0126-SM-5PNW6
RES00002585	SAMN02790630	GTEX-11ONC-0526-SM-5BC57
RES00002580	SAMN02793215	GTEX-11ONC-0926-SM-5BC5E
RES00002565	SAMN02787992	GTEX-11ONC-1026-SM-5GU64
RES00002664	SAMN02792102	GTEX-11ONC-1126-SM-5GU6G
RES00002583	SAMN02790715	GTEX-11ONC-1426-SM-5N9F4
RES00002582	SAMN02788404	GTEX-11ONC-1526-SM-5GU6S
RES00002588	SAMN02791214	GTEX-11ONC-1926-SM-5GU75
RES00002578	SAMN02791792	GTEX-11ONC-2026-SM-5HL61
RES00002589	SAMN02792822	GTEX-11ONC-2126-SM-5HL6E
RES00002570	SAMN02791055	GTEX-11ONC-2226-SM-5HL6D
RES00002564	SAMN02790902	GTEX-11ONC-2326-SM-5HL6P
RES00002562	SAMN02788945	GTEX-11ONC-2426-SM-5GU7H
RES00002561	SAMN02793338	GTEX-11ONC-2526-SM-5986W
RES00002563	SAMN02789069	GTEX-11ONC-2726-SM-5N9DZ
RES00002574	SAMN02793796	GTEX-11ONC-2826-SM-5P9GQ
RES00002575	SAMN02791640	GTEX-11ONC-2926-SM-5P9JM
RES00002576	SAMN02790140	GTEX-11ONC-3026-SM-5985W
RES00002696	SAMN02792014	GTEX-11P7K-0003-SM-5S2OU
RES00002697	SAMN02793494	GTEX-11P7K-0006-SM-5N9FM
RES00002698	SAMN02787969	GTEX-11P7K-0008-SM-5S2O5
RES00002699	SAMN02791251	GTEX-11P7K-0126-SM-5986E
RES00002703	SAMN02787986	GTEX-11P7K-0226-SM-5986Z
RES00002700	SAMN02793087	GTEX-11P7K-0326-SM-59871
RES00002701	SAMN02787460	GTEX-11P7K-0426-SM-5BC5H
RES00002707	SAMN02787343	GTEX-11P7K-0526-SM-5BC5I
RES00002714	SAMN02788827	GTEX-11P7K-0626-SM-5985Z
RES00002715	SAMN02788933	GTEX-11P7K-0726-SM-5EGKX
RES00002708	SAMN02788941	GTEX-11P7K-0826-SM-5BC5F
RES00002716	SAMN02792231	GTEX-11P7K-1026-SM-5HL6Y
RES00002713	SAMN02788695	GTEX-11P7K-1126-SM-5HL4L
RES00002705	SAMN02793817	GTEX-11P7K-1226-SM-5HL4X
RES00002704	SAMN02787564	GTEX-11P7K-1326-SM-5BC5G
RES00002706	SAMN02788480	GTEX-11P7K-1426-SM-5EGKY
RES00002711	SAMN02788433	GTEX-11P7K-1526-SM-5EGI7
RES00002710	SAMN02788348	GTEX-11P7K-1626-SM-5GU63
RES00002709	SAMN02791826	GTEX-11P7K-1726-SM-5GU6F
RES00002712	SAMN02791485	GTEX-11P7K-1826-SM-5HL5A
RES00002718	SAMN02789412	GTEX-11P7K-1926-SM-5GU6R
RES00002722	SAMN02789679	GTEX-11P7K-2026-SM-5GU74
RES00002721	SAMN02793622	GTEX-11P7K-2126-SM-5GU7G
RES00002720	SAMN02793791	GTEX-11P7K-2226-SM-5GU56
RES00002719	SAMN02791027	GTEX-11P7K-2326-SM-5EGKZ
RES00002798	SAMN02793676	GTEX-11P81-0006-SM-5NQ7A
RES00002799	SAMN02789494	GTEX-11P81-0008-SM-5S2OT
RES00002800	SAMN02790194	GTEX-11P81-0126-SM-5HL5Y
RES00002801	SAMN02792258	GTEX-11P81-0226-SM-5HL5M
RES00002802	SAMN02787349	GTEX-11P81-0326-SM-5HL6B
